code_id;nom_du_jardin;adresse;code_postal;ville;region;departement;coordonnees_x;coordonnees_y;descriptif;site_web;facebook;twitter;instagram;dailymotion;tag_annee_de_labellisation;tag_jardin_remarquable;tag_maison_des_illustres;tag_monument_historique;tag_protection_site;tag_tourisme_et_handicap;tag_musee_de_france;tag_architecture_contemporaine_remarquable;tag_vpah;tag_patrimoine_mondial_de_lunesco;tag_jardin_prive;tag_jardin_contemporain;tag_parc_paysager;tag_jardin_regulier;tag_jardin_de_collection;tag_jardin_public;tag_jardin_vivrier;tag_jardin_inspiration_medievale;coordonnees_geographiques
MHR_93_JR0040;Jardin blanc et conservatoire des plantes tinctoriales;La Calade;84360;Lauris;Provence-Alpes-Côte-d'Azur;Vaucluse;43.74580873;5.312190056;"Situé sur les terrasses du Château de Lauris datant du XVIIIe siècle, en surplomb de la vallée de la Durance, ce jardin botanique unique en Europe est entièrement consacré aux plantes tinctoriales, plus de 250 espèces de plantes dont on extrait des colorants pour la teinture, la peinture, l’encre, l’alimentation et la cosmétique.
 Animations : en cours d’année visites guidées à 17h tous les mardis et samedis, stages et ateliers adultes/enfants (teinture, peinture, encres, sorties botaniques et jardinage), expositions.";http://www.couleur-garance.com;https://www.facebook.com/Couleur-Garance-1656512191277657/;;;;labellisee-en-2011;jardin-remarquable;;;;;;;;;;;;;jardin-de-collection;jardin-public;;;43.74580873,5.312190056
MHR_93_JR0047;Jardin de la Basse Fontaine;675 chemin de Sainte Jalle;84110;Puyméras;Provence-Alpes-Côte-d'Azur;Vaucluse;44.274788;5.129619;"Le jardin de la basse fontaine est un jardin privé situé proche du village provençal de Puymeras dans le Vaucluse à 6 km de Vaison la Romaine. Exposé face au Mont Ventoux, il s'étend sur une superficie de 6000m2. Sa végétation est en majorité méditerranéenne.
 Lire au calme sous une tonnelle, s'allonger au bord d'une piscine ou d'un bassin, déjeuner sous une terrasse ombragée, c'est en pensant à ces instants de bien-être que Jean-Paul Boyer a créé ""Le jardin de la Basse Fontaine"". Avec sa sensibilité, il a su jouer avec les coloris, les volumes et les espaces et faire évoluer sans cesse son joli jardin.";https://www.lejardindelabassefontaine.com;;;;;labellisee-en-2019;jardin-remarquable;;;;;;;;;jardin-prive;jardin-contemporain;;;;;;;44.274788,5.129619
MHR_28_JR0041;Domaine d'Albizia;La Vitardière;14240;Livry;Normandie;Calvados;49.1226;-0.7803;Les jardins s’articulent autour de 12 espaces paysagers, chacun regroupant des familles de plantes différentes venues du monde entier. Durant votre promenade, vous ferez un tour du monde du règne végétal. Sur une superficie totale de 2,9 hectares, les paysages se succèdent sans jamais se ressembler, vous invitant tantôt à la contemplation dans le jardin japonais, tantôt à traverser la jungle du jardin exotique ou encore à vous perdre dans le labyrinthe.;http://domainealbizia.fr/les-jardins;https://www.facebook.com/domainealbizia;https://twitter.com/DomaineAlbizia;https://www.instagram.com/domainealbizia/;;labellisee-en-2019;jardin-remarquable;;;;;;;;;jardin-prive;jardin-contemporain;;;;;;;49.1226,-0.7803
MHR_28_JR0005;Parc du château de Canon;Château de Canon;14270;Mezidon-Canon;Normandie;Calvados;49.07865897;-0.094649792;"Parc et jardins anglo français.
 Jardins conservés intacts depuis le XVIIIe siècle.
 Fabriques du XVIIIe siècle.
 Jardin de Transition : Cour d’honneur à la Française et parc à l’anglaise
 Jardins clos fleuris en enfilade : les Chartreuses.";http://www.chateaudecanon.com;;;https://www.instagram.com/chateau_de_canon/;;labellisee-en-2004;jardin-remarquable;;monument-historique;;;;;;;jardin-prive;;parc-paysager;jardin-regulier;;;;;49.07865897,-0.094649792
MHR_28_JR0026;Jardin du château de Champ-de-Bataille;place du Château;27110;Le Neubourg;Normandie;Eure-et-Loir;49.144661;0.895972;"A propos du Champ de Bataille, Jean de La Varende écrivait : ""Ici règne l'ampleur. Le décor n'intervient qu'après la déclaration de puissance"". Cette idée a guidé Jacques Garcia lorsqu'il a recrée des jardins qui sans doute avaient été somptueux. Rejetant l'option d'une reconstitution anachronique de jardins français à la mode du Grand siècle, Jacques Garcia devait prendre d'emblée le parti d'une œuvre contemporaine puisant à la source antique.";http://www.chateauduchampdebataille.com;;;https://www.instagram.com/chateau_du_champ_de_bataille/;;labellisee-en-2004;jardin-remarquable;;monument-historique;;;;;;;jardin-prive;;;jardin-regulier;;;;;49.144661,0.895972
MHR_28_JR0025;Parc du château de Fontaine-la-Soret;4, Place de l'église;27550;Fontaine-la-Soret;Normandie;Eure-et-Loir;49.15055747;0.718893707;Parc et jardins de 14 hectares se divisant en trois temps: parc classique de feuillus puis jardin remodelé par Russel Page dans les années 1960-1970 : bassins, jardins clos....et enfin jardin romantique autour d'un étang de 400m de long crée dans la seconde moitié du XIXe siècle par Victor Crombes.;http://www.fontainelasoret.info;;;https://www.instagram.com/chateaudedree_officiel/;;labellisee-en-2015;jardin-remarquable;;monument-historique;protection-site;;;;;;jardin-prive;;parc-paysager;;;;;;49.15055747,0.718893707
MHR_28_JR0024;Jardin de Claude Monet;84 rue Claude Monet;27620;Giverny;Normandie;Eure-et-Loir;49.0755;1.5337;La propriété où Claude Monet a vécu de 1883 à 1926 est devenue la Fondation Claude Monet de Giverny. On peut y voir sa précieuse collection d'estampes japonaises et le vaste atelier des Nymphéas qui abrite la Boutique. Les jardins ont été reconstitués à l'identique. Devant la maison, le Clos Normand, propose du printemps à l'automne la palette changeante d'une peintre jardinier «fou de fleurs». Plus bas, formé par une dérivation de l'Epte, le jardin d'eau avec son célèbre pont japonais, ses glycines, ses azalées, son étang est un écrin de ciel et d'eau qui donna naissance à l'univers pictural des Nymphéas.;http://www.claude-monet-giverny.fr;;;;;labellisee-en-2004;jardin-remarquable;;monument-historique;;;;;;;;;;;;jardin-public;;;49.0755,1.5337
MHR_28_JR0034;Parc du manoir de Villers;30 route de Sahurs;76113;Saint-Pierre-de-Manneville;Normandie;Seine-Maritime;49.3895262;0.929911137;Jardin historique, Il offre, au cours de la promenade dans la lumière de la Seine, le jardin des roses, l'enclos de camélias, le jardin secret, le petit Chalet aux végétaux chers aux impressionnistes, une pièce d'eau traitée en puits de lumière...;http://www.manoirdevillers.com;;;;;labellisee-en-2008;jardin-remarquable;;;;;;;;;jardin-prive;;parc-paysager;;;;;;49.3895262,0.929911137
MHR_28_JR0039;Jardin d’Angélique;Route de Lyons;76520;Montmain;Normandie;Seine-Maritime;49.41;1.26;"Créés il y a 18 ans par Yves et Gloria Le Bellegard à la mémoire de leur fille Angélique,
 ces jardins sont divisés en 2 parties:
 - Au sud du manoir du XVIIe siècle, un jardin aux allées rectilignes, aux haies taillées au cordo...
 - Au nord, mélange de nature plus sauvage et infinité d'espèces de fleurs et d'arbres.
 Un petit cours d'eau artificiel et de jolis petits bassins agrémentent le tout et donne une âme à l'ensemble.
 Au milieu de votre flânerie vous pourrez vous reposer quelques instants sur un banc où sous une tonnelle.";http://www.montmain.fr/commune/patrimoine;;;;;labellisee-en-2015;jardin-remarquable;;;;;;;;;jardin-prive;jardin-contemporain;;;jardin-de-collection;;;;49.41,1.26
MHR_28_JR0037;Jardin des sculptures;Château du Bois-Guilbert;76750;Bois-Guilbert;Normandie;Seine-Maritime;49.545888;1.410967;Parc paysager de 7 hectares. Vaste espace de poésie créé par Jean-Marc de Pas, sculpteur paysagiste où 70 œuvres en bronze , résine ou ciment jalonnent la promenade à travers différents espaces symboliques (mare, cloître, labyrinthe).;http://www.lejardindessculptures.com;;;https://www.instagram.com/jardin_sculptures_boisguilbert/;;labellisee-en-2015;jardin-remarquable;maison-des-illustres;;;;;;;;jardin-prive;jardin-contemporain;parc-paysager;;;;;;49.545888,1.410967
MHR_28_JR0048;Jardins du Pays d'Auge;avenue des Tilleuls;14340;Cambremer;Normandie;Calvados;49.14695563;0.045640469;"Des jardins à thème entourent une ferme du XVIIe siècle.
  La chapelle et ses trois oratoires
  Les bâtiments à pans de bois ponctuant les jardins à thèmes
  le cloître, chambre symbolique orné en son centre d'une fontaine
  les salons de jardin, les statues.";http://www.lesjardinsdupaysdauge.com;;;;;labellisee-en-2021;jardin-remarquable;;;;;;;;;jardin-prive;jardin-contemporain;parc-paysager;;;;jardin-vivrier;;49.14695563,0.045640469
MHR_28_JR0046;Parc du château de Chantore;;50530;Bacilly;Normandie;Manche;48.43247;1.26237;Parc paysager de 19 hectares, de style Bühler, au cœur duquel se niche un château du XVIIIe siècle. C’est le seigneur de Chantore qui le bâtit en 1780 sur ce promontoire pour jouir de la vue sur le Mont-Saint-Michel, toujours visible depuis le haut du parc. Au travers d’arbres exotiques séculaires, de jungles de bambou et le long de massifs de camélias et rhododendrons, une balade romantique mène vers la rivière anglaise dont les berges ont été maçonnées en béton et qui alimente un ensemble exceptionnel de 14 cascades. On peut faire le tour des lacs, y croiser des cygnes, passer sur un pont japonais, monter jusqu’à la « mare au diable » au point culminant du parc où, dans une ambiance très ombragée, naissent les sources. Çà et là subsistent quelques fabriques de jardin tandis qu’une tour médiévale se dresse sur des rochers à proximité du château. Une serre à l’ancienne est en cours de restauration.;https://www.chateaudechantore.com/le-parc/;https://fr-fr.facebook.com/parcchantore;;;;labellisee-en-2021;jardin-remarquable;;;;;;;;;jardin-prive;;parc-paysager;;;;;;48.43247,1.26237
MHR_52_JR0003;Jardin des Plantes;rue Stanislas Baudry;44000;Nantes;Pays de la Loire;Loire-Atlantique;47.21808566;-1.541814208;Aménagé par le botaniste Antoine Hectot et redessiné par Antoine Noisette, le jardin des plantes se présente sous la forme d'un parc paysager avec plans d’eau, ponts et rocailles. Véritable conservatoire de plantes régionales ou exotiques, il abrite de multiples essences rares (collections d’épiphytes, de cactées et de succulentes).;http://www.jardins.nantes.fr;;;;;labellisee-en-2004;jardin-remarquable;;;;;;;;;;;parc-paysager;;jardin-de-collection;jardin-public;;;47.21808566,-1.541814208
MHR_52_JR0004;Jardin du pin;Château du Pin;49123;Champtocé-sur-Loire;Pays de la Loire;Maine-et-Loire;47.42815803;-0.84931545;Forte géométrie et influences anglaises ont présidé à la conception de ces jardins en 1921. Près du château et de l'orangerie, les terrasses d'ardoises, bassins et ifs monumentaux s'insèrent dans un parc paysager aux essences rares. L'ancien potager accueille une importante collection de rosiers. Prix anglais ETBS de l'art topiaire international en 2014.;http://www.jardinsduchateaudupin.com/;;;;;labellisee-en-2006;jardin-remarquable;;monument-historique;protection-site;tourisme-et-handicap;;;;;jardin-prive;;parc-paysager;jardin-regulier;;;jardin-vivrier;;47.42815803,-0.84931545
MHR_52_JR0005;Jardins du château de Gastines;Gastines;49150;Fougeré;Pays de la Loire;Maine-et-Loire;47.61815502;-0.146655142;"En 1990, la création d'un jardin régulier constitué de plusieurs entités closes de charmilles savamment taillées est confiée en partie, au paysagiste Louis Benech qui soigne particulièrement la transition de ce jardin ""formel"" avec le paysage et le château médiéval.";https://www.jardinspaysdelaloire.fr/chateau-et-parc-de-gastines.html;;;;;labellisee-en-2011;jardin-remarquable;;;;;;;;;jardin-prive;jardin-contemporain;;jardin-regulier;;;;;47.61815502,-0.146655142
MHR_52_JR0008;Parc et jardin de Clivoy;Château de Clivoy;53420;Chailland;Pays de la Loire;Mayenne;48.20686738;-0.862201452;Vaste potager et parc paysager créés au XIXe siècle sur un terrain accidenté offrant des vues exceptionnelles sur le bocage mayennais.;http://www.clivoy.fr;https://www.facebook.com/clivoy.jardindeclivoy;;;;labellisee-en-2006;jardin-remarquable;;;;;;;;;jardin-prive;;parc-paysager;;;;jardin-vivrier;;48.20686738,-0.862201452
MHR_52_JR0012;Jardins du château de Poncé;8 route des Côteaux;72340;Poncé-sur-le-Loir;Pays de la Loire;Sarthe;47.76265657;0.659136102;Au pied d'une falaise de tuffeau, l'ensemble harmonieux du château Renaissance et du jardin régulier, précède un labyrinthe de charmilles autour d'un platane multiséculaire. Une muraille néogothique surplombe un jardin à l'italienne, plus intimiste créé en 1930.;http://www.chateaudeponce.com;;;https://www.instagram.com/chateaudeponce/;;labellisee-en-2004;jardin-remarquable;;monument-historique;;;;;;;jardin-prive;;;jardin-regulier;;;;;47.76265657,0.659136102
MHR_27_JR0005;Parc du château d'Arcelot;1 rue du Colombier – Arcelot;21310;Arceau;Bourgogne - Franche-Comté;Côte-d'Or;47.36805663;5.193196535;A l'origine, vaste jardin à la française, le parc fut complètement transformé vers 1805 par le paysagiste Jean-Marie Morel. On le considère comme le parc le mieux préservé du premier théoricien des jardins. Il comporte des arbres rares et un étang de 7 hectares.;http://www.arcelot.com;https://www.facebook.com/chateau.arcelot;;https://www.instagram.com/chateauarcelot/;;labellisee-en-2004;jardin-remarquable;;monument-historique;;;;;;;jardin-prive;;parc-paysager;;;;jardin-vivrier;;47.36805663,5.193196535
MHR_27_JR0012;Jardin du château de Talmay;Château de Talmay;21270;Talmay;Bourgogne - Franche-Comté;Côte-d'Or;47.35608009;5.435228348;"Jardin à la française comprenant un verger de 360 arbres fruitiers taillés en forme de gobelet, un labyrinthe de buis ainsi que des chênes datant de 1752.
 Ce jardin est entouré d’eau : la Vingeanne sur 2 côtés, un bief et un saut du loup. 
 Le visiteur pourra apprécier de nombreuses perspectives sur le château.";http://www.chateau-talmay.com;;;;;labellisee-en-2004;jardin-remarquable;;monument-historique;;;;;;;jardin-prive;;parc-paysager;jardin-regulier;;;;;47.35608009,5.435228348
MHR_27_JR0017;Parc et jardin du château de Bournel;Château de Bournel;25680;Cubry;Bourgogne - Franche-Comté;Doubs;47.489369;6.416352;Dans un immense parc aux essences rares (fin du XIXe siècle), s’inscrit sur 7 hectares, la terrasse du château où prennent place un jardin régulier à la française délimité par des allées de buis, une grande charmille et un jardin potager qui a gardé toute ses structures essentielles : bassins, allées couvertes d’arbres fruitiers en espalier, gloriettes, grotte et serre. Collection de pivoines et roses anciennes.;http://www.bournel.com;;;;;labellisee-en-2011;jardin-remarquable;;monument-historique;protection-site;;;;;;jardin-prive;;parc-paysager;jardin-regulier;;;jardin-vivrier;;47.489369,6.416352
MHR_27_JR0027;Jardin anglais;2 rue Pierre de Coubertin;70000;Vesoul;Bourgogne - Franche-Comté;Haute-Saône;47.3719;6.1003;Le Jardin anglais est un jardin public situé dans le quartier du Stade à Vesoul, préfecture du département de la Haute-Saône. Aménagé en 1863 par l'architecte paysagiste Brice Michel, l'espace vert subit plusieurs modifications depuis cette dernière date jusqu'à ce qu'il soit dessiné en jardin à l'anglaise en 1976.;http://vesoul.fr/;;;;;labellisee-en-2015;jardin-remarquable;;;;;;;;;;;parc-paysager;;;jardin-public;;;47.3719,6.1003
MHR_27_JR0031;Jardin des Soussilanges;Le Bourg;71110;Céron;Bourgogne - Franche-Comté;Saône-et-Loire;46.28422;3.94402;Lové au cœur d’un vallon de Bourgogne du Sud, ce jardin naturel s’organise en cinq espaces clos gravitant autour d’une demeure bourbonnaise du XVIIIe siècle. Les ambiances s’enchaînent au rythme des clins d’œil, des parterres de vivaces, des massifs de rosiers, de graminées et des bassins de nymphéas ouverts sur la campagne environnante. Crées en 2003 sur un demi hectare, les jardins des Soussilanges se dévoilent au rythme de chacun. Jardins et campagne ne font plus qu’un, le temps s’arrête, l’heure est à une balade intime au sein du bocage de France.;https://www.lesjardinsdessoussilanges.com/;https://www.facebook.com/lesjardinsdessoussilanges/;;;;labellisee-en-2020;jardin-remarquable;;;;;;;;;jardin-prive;jardin-contemporain;;;jardin-de-collection;;;;46.28422,3.94402
MHR_52_JR0007;Jardins de la Pellerine;La Larderie;53220;Pellerine;Pays de la Loire;Mayenne;48.31759635;-1.040992141;Jardin intimiste et exubérant, composé d’une succession de chambres de verdure qui accueillent un foisonnement de plantes vivaces, rosiers anciens et arbustes rares.;http://lejardindelapellerine.simplesite.com/;;;;;labellisee-en-2004;jardin-remarquable;;;;;;;;;jardin-prive;jardin-contemporain;parc-paysager;;jardin-de-collection;;;;48.31759635,-1.040992141
MHR_52_JR0013;Parc et jardins du château du Lude;Château du Lude;72800;Lude;Pays de la Loire;Sarthe;47.64748;0.158806;Une longue terrasse domine, depuis la Renaissance, le jardins bas, le parc agricole, aux bouquets d'arbres centenaires, puis les jardins réguliers, dessinés par Édouard André en 1880. On lui doit aussi le jardin romantique de la Source et le potager avec les serres et l'orangerie, toujours en usage aujourd'hui. A voir également, serti dans les murailles médiévales, le Jardin de l’Éperon intégrant une collection de roses dont les roses-thé chinoises et un labyrinthe de buis.;http://www.lelude.com;https://www.facebook.com/chateaudulude;;https://www.instagram.com/chateaudulude/;https://www.youtube.com/channel/UCZa4XPr_DE37ogRde4q3AiA;labellisee-en-2004;jardin-remarquable;;monument-historique;;;;;;;jardin-prive;;parc-paysager;jardin-regulier;;;;;47.64748,0.158806
